title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,34，白色,16.4,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122218,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,16.4,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,36，白色,17.86,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122219,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,17.86,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,38，白色,19.21,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122220,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,19.21,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,42，白色,21.47,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122222,https://detail.1688.com/offer/563941085529.html?kj_agent_plugin=aliprice&fromkv=xytTrace:1,,20260519,6269496177,21.47,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,46，白色,23.73,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122224,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,23.73,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,48，白色,12.97,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122225,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,12.97,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,50，白色,25.57,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122226,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,25.57,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,52，白色,26.44,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,168720122227,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,26.44,,10,Shirts
Nomjit S01 男童校服衬衫（小学、初中、高中）- 邦卡皮分店,30，白色,15.14,https://cf.shopee.co.th/file/th-11134207-81ztf-meh20ymrxfk62c,http://shopee.co.th/product/60839772/6269496177,Men Clothes,Tops,IVCN2026051918907,242672399226,https://detail.1688.com/offer/1036729450288.html?spm=a26352.b28411319/2508.0.0,,20260526,6269496177,15.14,,10,Shirts
DENIMST 1026 高级纯色男士T恤，四向弹力棉，柔软透气，常规版型,灰色，L,17.32,https://cf.shopee.vn/file/vn-11134207-7ras8-may1dyn2ue8cf2,http://shopee.vn/product/16874004/7192065209,Men Clothes,Tops,IVCN202605265927,212056550511,https://detail.1688.com/offer/1035262116624.html?spm=a26352.b28411319/2508.0.0,,20260526,7192065209,17.32,,1,T-Shirts
AKUBA 男士长袖白衬衫，适合上学和工作穿着，采用免烫丝绸面料，吸汗性好 01AB2044,白色，4XL,14.06,https://cf.shopee.vn/file/vn-11134207-7r98o-lubxs5fiukghab,http://shopee.vn/product/102041787/7246014509,Men Clothes,Tops,IVCN202605266272,232694171257,https://detail.1688.com/offer/802053586685.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,,20260526,7246014509,14.06,,4,Shirts
AKUBA 男士长袖白衬衫，适合上学和工作穿着，采用免烫丝绸面料，吸汗性好 01AB2044,白色，4XL,14.06,https://cf.shopee.vn/file/vn-11134207-7r98o-lubxs5fiukghab,http://shopee.vn/product/102041787/7246014509,Men Clothes,Tops,IVCN202605266272,232694171257,https://detail.1688.com/offer/802053586685.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,,20260526,7246014509,14.06,,4,Shirts
AKUBA 男士长袖白衬衫，适合上学和工作穿着，采用免烫丝绸面料，吸汗性好 01AB2044,白色，5XL,14,https://cf.shopee.vn/file/vn-11134207-7r98o-lubxs5fiukghab,http://shopee.vn/product/102041787/7246014509,Men Clothes,Tops,IVCN202605266272,232694171258,https://detail.1688.com/offer/830037436736.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f26a5b94983446a288afe49710c12df0&sessionid=077203f66bbde64ef5f6c931ef8d2c08,,20260526,7246014509,14,,4,Shirts
AKUBA 男士长袖白衬衫，适合上学和工作穿着，采用免烫丝绸面料，吸汗性好 01AB2044,白色，5XL,14,https://cf.shopee.vn/file/vn-11134207-7r98o-lubxs5fiukghab,http://shopee.vn/product/102041787/7246014509,Men Clothes,Tops,IVCN202605266272,232694171258,https://detail.1688.com/offer/830037436736.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f26a5b94983446a288afe49710c12df0&sessionid=077203f66bbde64ef5f6c931ef8d2c08,,20260526,7246014509,14,,4,Shirts
IX9 男士户外工装裤 特警训练裤 运动裤 轻薄透气裤,X9黑色+X9军绿色，S(28-32),35.32,https://cf.shopee.ph/file/ph-11134207-7ra0r-mdoahjrf87lff6,http://shopee.ph/product/385528603/9638813939,Men Clothes,Pants,IVCN202605265929,286178373397,https://detail.1688.com/offer/988225226967.html?spm=a26352.b28411319/2508.0.0,,20260526,9638813939,35.32,,4,Cargo
IX9 男士户外工装裤 特警训练裤 运动裤 轻薄透气裤,X9黑色+X9军绿色，L(35-36),36.16,https://cf.shopee.ph/file/ph-11134207-7ra0r-mdoahjrf87lff6,http://shopee.ph/product/385528603/9638813939,Men Clothes,Pants,IVCN202605265929,286178373399,https://detail.1688.com/offer/988225226967.html?spm=a26352.b28411319/2508.0.0,,20260526,9638813939,36.16,,4,Cargo
IX9 男士户外工装裤 特警训练裤 运动裤 轻薄透气裤,X9军绿色+X9卡其色，M(33-34),35.95,https://cf.shopee.ph/file/ph-11134207-7ra0h-mdoai171pqvabb,http://shopee.ph/product/385528603/9638813939,Men Clothes,Pants,IVCN202605265929,286178373414,https://detail.1688.com/offer/988225226967.html?spm=a26352.b28411319/2508.0.0,,20260526,9638813939,35.95,,4,Cargo
IX9 男士户外工装裤 特警训练裤 运动裤 轻薄透气裤,X9军绿色+X9卡其色，L(35-36),34.42,https://cf.shopee.ph/file/ph-11134207-7ra0h-mdoai171pqvabb,http://shopee.ph/product/385528603/9638813939,Men Clothes,Pants,IVCN202605265929,286178373415,https://detail.1688.com/offer/988225226967.html?spm=a26352.b28411319/2508.0.0,,20260526,9638813939,34.42,,4,Cargo
长袖翻领衬衫（10 种颜色）- 基本款 | 男士衬衫、白衬衫、黑衬衫、工作衬衫、黑色衬衫。,白色（M）,26.8,https://cf.shopee.co.th/file/57bf4ef7a654141de1cb99fcddc3e2ea,http://shopee.co.th/product/295900606/9911394437,Men Clothes,Tops,IVCN2026051918909,36404024486,https://detail.1688.com/offer/527403573094.html?spm=a26352.b28411319.offerlist.40.6f161e62YG1aOl&cosite=-&tracelog=p4p&_p_isad=1&clickid=be4abee49fd14f23af4fd4ab3ee27f0a&sessionid=GPFmbKXmwwFjhGmmhaRxreAfDj4Y5ttK2Ba1739953199881&version=0,,20260519,9911394437,26.8,,2,Shirts
长袖翻领衬衫（10 种颜色）- 基本款 | 男士衬衫、白衬衫、黑衬衫、工作衬衫、黑色衬衫。,白色（L）,26.8,https://cf.shopee.co.th/file/57bf4ef7a654141de1cb99fcddc3e2ea,http://shopee.co.th/product/295900606/9911394437,Men Clothes,Tops,IVCN2026051918909,36404024487,https://detail.1688.com/offer/527403573094.html?spm=a26352.b28411319.offerlist.40.6f161e62YG1aOl&cosite=-&tracelog=p4p&_p_isad=1&clickid=be4abee49fd14f23af4fd4ab3ee27f0a&sessionid=GPFmbKXmwwFjhGmmhaRxreAfDj4Y5ttK2Ba1739953199881&version=0,,20260519,9911394437,26.8,,2,Shirts
高级男士纯色基础款 Polo 衫 [附赠精美礼盒] FeelMax 透气珠地布 - SIXMEN,B4 纯黑色，L 码 [57 - 65kg],33.1,https://cf.shopee.vn/file/vn-11134207-81ztc-mm8xhrqk5f5sd4,http://shopee.vn/product/1074224056/11099611659,Men Clothes,Tops,IVCN202605265934,232089270128,https://detail.1688.com/offer/1014705380102.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=5a765971ff86492fb5a99e8fd7406183&sessionid=eaceea7a9f03adf4bb420e5873e10b2f,,20260526,11099611659,33.1,,5,Polo Shirts
高级男士纯色基础款 Polo 衫 [附赠精美礼盒] FeelMax 透气珠地布 - SIXMEN,B3 纯白色，2XL [77 - 86kg],33.11,https://cf.shopee.vn/file/vn-11134207-81ztc-mm8xhpe84iro5d,http://shopee.vn/product/1074224056/11099611659,Men Clothes,Tops,IVCN202605265934,232089270135,https://detail.1688.com/offer/1014705380102.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=5a765971ff86492fb5a99e8fd7406183&sessionid=eaceea7a9f03adf4bb420e5873e10b2f,,20260526,11099611659,33.11,,5,Polo Shirts
高级男士纯色基础款 Polo 衫 [附赠精美礼盒] FeelMax 透气珠地布 - SIXMEN,B1 纯深蓝色，L [57 - 65kg],33.24,https://cf.shopee.vn/file/vn-11134207-81ztc-mm8xhnaoqgw4de,http://shopee.vn/product/1074224056/11099611659,Men Clothes,Tops,IVCN202605265934,232089270140,"https://detail.1688.com/offer/714666442472.html?fromkv=cbuPcPlugin:imageSearchDrawer&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/640618669354.html?spm=a26352.13672862.offerlist.4.bf031e62lSIKd8",,20260526,11099611659,33.24,,5,Polo Shirts
高级男士纯色基础款 Polo 衫 [附赠精美礼盒] FeelMax 透气珠地布 - SIXMEN,B4 纯黑色，XL [66 - 76kg],32.89,https://cf.shopee.vn/file/vn-11134207-81ztc-mm8xhrqk5f5sd4,http://shopee.vn/product/1074224056/11099611659,Men Clothes,Tops,IVCN202605265934,232089270148,https://detail.1688.com/offer/1014705380102.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=5a765971ff86492fb5a99e8fd7406183&sessionid=eaceea7a9f03adf4bb420e5873e10b2f,,20260526,11099611659,32.89,,5,Polo Shirts
高级男士纯色基础款 Polo 衫 [附赠精美礼盒] FeelMax 透气珠地布 - SIXMEN,B4 纯黑色，2XL [77 - 86kg],32.97,https://cf.shopee.vn/file/vn-11134207-81ztc-mm8xhrqk5f5sd4,http://shopee.vn/product/1074224056/11099611659,Men Clothes,Tops,IVCN202605265934,232089270149,https://detail.1688.com/offer/1014705380102.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=5a765971ff86492fb5a99e8fd7406183&sessionid=eaceea7a9f03adf4bb420e5873e10b2f,,20260526,11099611659,32.97,,5,Polo Shirts
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,海军蓝，加大码,16.84,https://cf.shopee.vn/file/vn-11134207-820l4-mf2d05s35gy01a,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,28318912975,https://detail.1688.com/offer/742536892868.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,16.84,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,海军蓝，2XL,16.93,https://cf.shopee.vn/file/vn-11134207-820l4-mf2d05s35gy01a,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,28318912976,https://detail.1688.com/offer/742536892868.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,16.93,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,海军蓝，M,14.06,https://cf.shopee.vn/file/vn-11134207-820l4-mf2d05s35gy01a,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,28318912977,https://detail.1688.com/offer/742536892868.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,14.06,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,黑色，M,16.98,https://cf.shopee.vn/file/vn-11134207-820l4-mf2czvxmwtn0e2,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,77626615953,https://detail.1688.com/offer/1031655019414.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,16.98,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,黑色，L,16.81,https://cf.shopee.vn/file/vn-11134207-820l4-mf2czvxmwtn0e2,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,77626615954,https://detail.1688.com/offer/1031655019414.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,16.81,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,黑色，加大码,17.49,https://cf.shopee.vn/file/vn-11134207-820l4-mf2czvxmwtn0e2,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,77626615955,https://detail.1688.com/offer/1031655019414.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,17.49,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,黑色，2XL,16.98,https://cf.shopee.vn/file/vn-11134207-820l4-mf2czvxmwtn0e2,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,77626615956,https://detail.1688.com/offer/1031655019414.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,16.98,,8,Pants
Coolmate 男士日常裤采用 Sorona 纤维和 Cleandye 染料制成，具有超轻、舒适、抗皱和防紫外线等特点。,黑色，3XL,17.04,https://cf.shopee.vn/file/vn-11134207-820l4-mf2czvxmwtn0e2,http://shopee.vn/product/24710134/11563738080,Men Clothes,Pants,IVCN202605265940,88697732295,https://detail.1688.com/offer/1031655019414.html?spm=a26352.b28411319/2508.0.0,,20260526,11563738080,17.04,,8,Pants
【短款】KOUPLES 韩版男士短款T恤。厚实柔软面料。短款版型。,白色，M码，胸围40英寸。,12.5,https://cf.shopee.co.th/file/th-11134207-7ra0q-mdkhx7qa3c72de,http://shopee.co.th/product/126188708/14482594165,Men Clothes,Tops,IVCN2026051918912,297476119590,https://detail.1688.com/offer/903557678234.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,20260519,14482594165,12.5,,5,T-Shirts
【短款】KOUPLES 韩版男士短款T恤。厚实柔软面料。短款版型。,白色，L码，胸围44英寸。,12.5,https://cf.shopee.co.th/file/th-11134207-7ra0q-mdkhx7qa3c72de,http://shopee.co.th/product/126188708/14482594165,Men Clothes,Tops,IVCN2026051918912,297476119591,https://detail.1688.com/offer/903557678234.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,20260519,14482594165,12.5,,5,T-Shirts
【短款】KOUPLES 韩版男士短款T恤。厚实柔软面料。短款版型。,黑色，M码，胸围40英寸,12.5,https://cf.shopee.co.th/file/th-11134207-7rasb-mas5v0bv2f27be,http://shopee.co.th/product/126188708/14482594165,Men Clothes,Tops,IVCN2026051918912,297476119593,https://detail.1688.com/offer/903557678234.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,20260519,14482594165,12.5,,5,T-Shirts
【短款】KOUPLES 韩版男士短款T恤。厚实柔软面料。短款版型。,黑色，L码，胸围44英寸。,12.5,https://cf.shopee.co.th/file/th-11134207-7rasb-mas5v0bv2f27be,http://shopee.co.th/product/126188708/14482594165,Men Clothes,Tops,IVCN2026051918912,297476119594,https://detail.1688.com/offer/903557678234.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,20260519,14482594165,12.5,,5,T-Shirts
【短款】KOUPLES 韩版男士短款T恤。厚实柔软面料。短款版型。,黑色，XL码，胸围48英寸,12.5,https://cf.shopee.co.th/file/th-11134207-7rasb-mas5v0bv2f27be,http://shopee.co.th/product/126188708/14482594165,Men Clothes,Tops,IVCN2026051918912,297476119595,https://detail.1688.com/offer/903557678234.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,20260526,14482594165,12.5,,5,T-Shirts
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,黑色，30,27.81,https://cf.shopee.vn/file/vn-11134207-820l4-mdwjelstwd8h1a,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,194063931607,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,27.81,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,黑色，36,28.09,https://cf.shopee.vn/file/vn-11134207-820l4-mdwjelstwd8h1a,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,194063931609,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,28.09,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,布莱克，33,28.05,https://cf.shopee.vn/file/vn-11134207-820l4-mdwjelstwd8h1a,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,194063931611,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,28.05,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,黑色，32,27.98,https://cf.shopee.vn/file/vn-11134207-820l4-mdwjelstwd8h1a,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,194063931618,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,27.98,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,深蓝色，30,27.67,https://cf.shopee.vn/file/vn-11134207-820l4-mdvn588gmltx1c,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,221059587505,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,27.67,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,深炭紫色，32,27.52,https://cf.shopee.vn/file/vn-11134207-81ztc-mlrp35grnifc5e,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,221059587507,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,27.52,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,深炭紫色，36,28.1,https://cf.shopee.vn/file/vn-11134207-81ztc-mlrp35grnifc5e,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,221059587508,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,28.1,,16,
【4-6.5 订单满 40 万赠送内裤】5S 时尚男士卡其色短裤，柔软顺滑，隐形纽扣设计，尽显优雅气质 QSK25014,深炭紫色，33,27.86,https://cf.shopee.vn/file/vn-11134207-81ztc-mlrp35grnifc5e,http://shopee.vn/product/127217331/14496608943,Men Clothes,Shorts,IVCN202605265949,231059585249,https://detail.1688.com/offer/991005494295.html?spm=a26352.b28411319/2508.0.0,,20260526,14496608943,27.86,,16,
