title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
KIT 3 进口男士百慕大短裤，凉丝面料，氨纶，速干，带拉链口袋,"黑色 蓝灰色 2205#,P",21.6,https://cf.shopee.com.br/file/sg-11134201-7renz-m24ld71dn6hcb6,http://shopee.com.br/product/413762733/22398006796,Men Clothes,Shorts,IVCN202605060044,219168193960,https://detail.1688.com/offer/902618092188.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,22398006796,21.6,高价品,5,
KIT 3 进口男士百慕大短裤，凉丝面料，氨纶，速干，带拉链口袋,"黑色 蓝灰色 2205#,M",21.6,https://cf.shopee.com.br/file/sg-11134201-7renz-m24ld71dn6hcb6,http://shopee.com.br/product/413762733/22398006796,Men Clothes,Shorts,IVCN202605060044,219168193961,https://detail.1688.com/offer/902618092188.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,22398006796,21.6,高价品,5,
KIT 3 进口男士百慕大短裤，凉丝面料，氨纶，速干，带拉链口袋,"黑色 蓝灰色 2205#,G",21.6,https://cf.shopee.com.br/file/sg-11134201-7renz-m24ld71dn6hcb6,http://shopee.com.br/product/413762733/22398006796,Men Clothes,Shorts,IVCN202605060044,219168193962,https://detail.1688.com/offer/902618092188.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,22398006796,21.6,高价品,5,
KIT 3 进口男士百慕大短裤，凉丝面料，氨纶，速干，带拉链口袋,"黑色 蓝灰色 2205#,GG",21.6,https://cf.shopee.com.br/file/sg-11134201-7renz-m24ld71dn6hcb6,http://shopee.com.br/product/413762733/22398006796,Men Clothes,Shorts,IVCN202605060044,219168193963,https://detail.1688.com/offer/902618092188.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,22398006796,21.6,高价品,5,
KIT 3 进口男士百慕大短裤，凉丝面料，氨纶，速干，带拉链口袋,"黑色 蓝灰色 2205#,GGG",21.6,https://cf.shopee.com.br/file/sg-11134201-7renz-m24ld71dn6hcb6,http://shopee.com.br/product/413762733/22398006796,Men Clothes,Shorts,IVCN202605060044,219168193964,https://detail.1688.com/offer/902618092188.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,22398006796,21.6,高价品,5,
【新颜色】男女通用半基础款无压力插肩袖T恤/优质厚棉面料,藏青色，L码/身高1米60-1米78，体重57-75公斤,26,https://cf.shopee.vn/file/vn-11134207-81ztc-mmg75m89ophg7c,http://shopee.vn/product/1014172737/22852298339,Men Clothes,Tops,IVCN2026051918973,405569700219,https://detail.1688.com/offer/976761207851.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517744986301767630e0dd6&token=hlVsS0KNdzyVJ1i59TTCaEmJSh8qEZZQnYXSaiDBGh3toubwywLHjW8XHa9yulYk,高价品,6-29发布,22852298339,26,高价品,1,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,黑色 [升级]，M [胸围 38],25,https://cf.shopee.co.th/file/th-11134207-81ztj-mkw6n1hxg7pi91,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727508,https://detail.1688.com/offer/759950938536.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23016164046,25,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,黑色[升级]，L[胸甲40],25,https://cf.shopee.co.th/file/th-11134207-81ztj-mkw6n1hxg7pi91,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727509,https://detail.1688.com/offer/759950938536.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23016164046,25,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,黑色 [升级款]，XL [胸围 42],22.59,https://cf.shopee.co.th/file/th-11134207-81ztj-mkw6n1hxg7pi91,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727510,https://detail.1688.com/offer/759950938536.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23016164046,22.59,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,黑色 [升级款]，2XL [胸围 44],25,https://cf.shopee.co.th/file/th-11134207-81ztj-mkw6n1hxg7pi91,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727511,https://detail.1688.com/offer/759950938536.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23016164046,25,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,白色 [升级]，M [胸围 38],19.9,https://cf.shopee.co.th/file/th-11134207-81ztn-mkw6n82rlr7q7b,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727512,https://detail.1688.com/offer/919104658147.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17745053072496729e0d66&token=iHw4vUkEalbVpb%2F%2F602aUN1Nxrsh4TUGureFn%2B%2BgOtw%2FmHmbFIksGNjDF0qaf%2BF3,高价品,6-29发布,23016164046,19.9,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,白色[升级]，L[胸甲40],19.9,https://cf.shopee.co.th/file/th-11134207-81ztn-mkw6n82rlr7q7b,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727513,https://detail.1688.com/offer/919104658147.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17745053072496729e0d66&token=iHw4vUkEalbVpb%2F%2F602aUN1Nxrsh4TUGureFn%2B%2BgOtw%2FmHmbFIksGNjDF0qaf%2BF3,高价品,6-29发布,23016164046,19.9,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,白色 [升级款]，XL [胸围 42],19.9,https://cf.shopee.co.th/file/th-11134207-81ztn-mkw6n82rlr7q7b,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,425568727514,https://detail.1688.com/offer/919104658147.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17745053072496729e0d66&token=iHw4vUkEalbVpb%2F%2F602aUN1Nxrsh4TUGureFn%2B%2BgOtw%2FmHmbFIksGNjDF0qaf%2BF3,高价品,6-29发布,23016164046,19.9,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,SPC [深灰色]，L [胸围 40],25,https://cf.shopee.co.th/file/th-11134207-81ztg-mlrjxxe0kpvoab,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,430568727374,https://detail.1688.com/offer/759950938536.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23016164046,25,高价品,9,T-Shirts
DANDY COSMO | [12种颜色] 智能肌肉塑形T恤，肩部平衡设计，打造肌肉线条‼️（下单前请查看尺码表）,SPC [深灰色]，XL [胸围 42],19.9,https://cf.shopee.co.th/file/th-11134207-81ztg-mlrjxxe0kpvoab,http://shopee.co.th/product/165702331/23016164046,Men Clothes,Tops,IVCN2026051918975,430568727375,https://detail.1688.com/offer/919104658147.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17745053072496729e0d66&token=iHw4vUkEalbVpb%2F%2F602aUN1Nxrsh4TUGureFn%2B%2BgOtw%2FmHmbFIksGNjDF0qaf%2BF3,高价品,6-29发布,23016164046,19.9,高价品,9,T-Shirts
LUCIINON 男士长袖亚麻衬衫，优质面料，优雅常规版型,藏蓝色，XL码/身高1米68-1米88，体重70-85公斤,19,https://cf.shopee.vn/file/vn-11134207-7qukw-li5a01wd1sk22d,http://shopee.vn/product/47757099/23371303843,Men Clothes,Tops,IVCN202604291582,235325968312,https://detail.1688.com/offer/863513071962.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=379fc85b1661337adda92cf5bb25711c,高价品,6-29发布,23371303843,19,高价品,1,Shirts
每日T恤内幕,干叶，P,26,https://cf.shopee.com.br/file/sg-11134201-81zto-mimqzrbp86is9a,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,129649900201,https://detail.1688.com/offer/771734662035.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,23793879757,26,高价品,12,T-Shirts
每日T恤内幕,Off White，GG,22.11,https://cf.shopee.com.br/file/sg-11134201-81zte-mimqypxh1jwm67,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,149783494597,https://detail.1688.com/offer/771734662035.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,23793879757,22.11,高价品,12,T-Shirts
每日T恤内幕,干叶，GG,15,https://cf.shopee.com.br/file/sg-11134201-81zto-mimqzrbp86is9a,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,149784498670,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,黑色，GG,15,https://cf.shopee.com.br/file/sg-11134201-7reqd-m8azulf99rip90,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,159545453960,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,黑色，M,15,https://cf.shopee.com.br/file/sg-11134201-7reqd-m8azulf99rip90,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,159545458924,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,布莱克，P,15,https://cf.shopee.com.br/file/sg-11134201-7reqd-m8azulf99rip90,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,159784007034,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,干叶，G,15,https://cf.shopee.com.br/file/sg-11134201-81zto-mimqzrbp86is9a,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,169404902554,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,Off White，M,15,https://cf.shopee.com.br/file/sg-11134201-81zte-mimqypxh1jwm67,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,169716347144,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,干叶，M,15,https://cf.shopee.com.br/file/sg-11134201-81zto-mimqzrbp86is9a,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,179404897473,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,Off White，G,15,https://cf.shopee.com.br/file/sg-11134201-81zte-mimqypxh1jwm67,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,179716342078,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,黑色，XGG,15,https://cf.shopee.com.br/file/sg-11134201-7reqd-m8azulf99rip90,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,219175429504,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
每日T恤内幕,黑色，G,15,https://cf.shopee.com.br/file/sg-11134201-7reqd-m8azulf99rip90,http://shopee.com.br/product/1462595809/23793879757,Men Clothes,Tops,IVCN202604030246,219607047901,https://detail.1688.com/offer/977876610095.html?spm=a26352.b28411319/2508.0.0,高价品,6-29发布,23793879757,15,高价品,12,T-Shirts
[粉丝] 2025 Osais Tour 提花 S-4XL T 恤,蓝色（加25号），S,40,https://cf.shopee.com.my/file/cn-11134207-7ras8-mcwqe4hmddkwe5,http://shopee.com.my/product/975512979/26539416210,Men Clothes,Tops,IVCN202604030433,260941836393,https://detail.1688.com/offer/944310102953.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,26539416210,40,高价品,1,T-Shirts
NORMAL.DAY 宽松长裤 V.2（厚实柔软面料 - 抗皱易熨，不易变形）男士阔腿宽松长裤。有两种裤长可选。,黑色 V.2 - 长度 40，2XL（腰围 33-34）,26,https://cf.shopee.co.th/file/th-11134207-7rasc-m5sit40p5dbq75,http://shopee.co.th/product/7075971/27224990854,Men Clothes,Pants,IVCN202604291771,188188187033,https://detail.1688.com/offer/841652093264.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,27224990854,26,高价品,8,Pants
NORMAL.DAY 宽松长裤 V.2（厚实柔软面料 - 抗皱易熨，不易变形）男士阔腿宽松长裤。有两种裤长可选。,黑色 V.2 - 衣长 40，3XL（腰围 35-36）,26,https://cf.shopee.co.th/file/th-11134207-7rasc-m5sit40p5dbq75,http://shopee.co.th/product/7075971/27224990854,Men Clothes,Pants,IVCN202604291771,188188187034,https://detail.1688.com/offer/841652093264.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,27224990854,26,高价品,8,Pants
NORMAL.DAY 宽松长裤 V.2（厚实柔软面料 - 抗皱易熨，不易变形）男士阔腿宽松长裤。有两种裤长可选。,黑色 V.2 - 长度 43，XL（腰围 31-32）,24.6,https://cf.shopee.co.th/file/th-11134207-7rasi-m5sit6fjnodmeb,http://shopee.co.th/product/7075971/27224990854,Men Clothes,Pants,IVCN202604291771,188188187036,https://detail.1688.com/offer/841652093264.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,27224990854,24.6,高价品,8,Pants
NORMAL.DAY 宽松长裤 V.2（厚实柔软面料 - 抗皱易熨，不易变形）男士阔腿宽松长裤。有两种裤长可选。,黑色 V.2 - 长度 40，M 码（腰围 27-28）,26,https://cf.shopee.co.th/file/th-11134207-7rasc-m5sit40p5dbq75,http://shopee.co.th/product/7075971/27224990854,Men Clothes,Pants,IVCN202604291771,188188187038,https://detail.1688.com/offer/841652093264.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,27224990854,26,高价品,8,Pants
NORMAL.DAY 宽松长裤 V.2（厚实柔软面料 - 抗皱易熨，不易变形）男士阔腿宽松长裤。有两种裤长可选。,黑色 V.2 - 长度 40，4XL（腰围 37-38）,21.51,https://cf.shopee.co.th/file/th-11134207-7rasc-m5sit40p5dbq75,http://shopee.co.th/product/7075971/27224990854,Men Clothes,Pants,IVCN202604291771,188188187039,https://detail.1688.com/offer/841652093264.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,6-29发布,27224990854,21.51,高价品,8,Pants
